Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR,Estimated_Production_tons,Estimated_Revenue_INR,Profit_per_hectare_INR,Profit_per_ton_INR,Profit_to_Revenue_Ratio,Revenue_per_hectare_INR,Profit_Level,Profit_per_Ha_Level
3413,Tamil Nadu,Tiruchirappalli,2018,Kharif,Pulses,1771.35,28.9,64.2,Sandy,Drip,124.72,53.44,4707.18,1.31,56863.54,70304.0,6166.4058,350643662.86453205,14.935481540965078,11.401130947301587,0.00020049984484436925,74491.23740000001,Moderate relative profit,Lower relative profit/ha
3414,Tamil Nadu,Tiruchirappalli,2018,Zaid,Millets,1333.18,18.2,82.0,Red,Tube Well,274.34,35.93,4086.75,5.81,43191.2,372039.0,23744.017499999998,1025532608.6459999,91.03541934299872,15.668746874870692,0.00036277637284610505,250940.87199999997,Higher relative profit,Higher relative profit/ha
3415,Tamil Nadu,Tiruchirappalli,2018,Kharif,Wheat,1898.64,33.1,53.8,Laterite,Canal,217.82,41.81,3426.68,3.95,36791.18,229554.0,13535.386,497982822.69548005,66.99020626378886,16.959545889566797,0.00046096770719413724,145325.16100000002,Higher relative profit,Moderate relative profit/ha
3416,Tamil Nadu,Tiruchirappalli,2018,Zaid,Millets,1042.03,27.0,53.1,Black,Canal,367.87,35.37,256.14,2.16,37738.77,9328.0,553.2624,20879442.463247996,36.4175841336769,16.859992654480045,0.00044675522425558775,81515.74319999998,Lower relative profit,Lower relative profit/ha
3417,Tamil Nadu,Tiruchirappalli,2018,Zaid,Cotton,1120.7,35.9,85.1,Red,Tube Well,404.67,58.95,1119.97,1.35,33141.72,16022.0,1511.9595000000002,50108938.400340006,14.30574033233033,10.596844690615058,0.0003197433534112007,44741.32200000001,Lower relative profit,Lower relative profit/ha
3418,Tamil Nadu,Tiruchirappalli,2018,Kharif,Millets,742.26,21.4,43.2,Sandy,Tube Well,301.65,19.05,4490.94,3.16,48149.56,146955.0,14191.3704,683308240.557024,32.72254806343438,10.355236728934932,0.0002150639949551965,152152.60960000003,Moderate relative profit,Lower relative profit/ha
3419,Tamil Nadu,Tiruchirappalli,2018,Zaid,Rice,2036.07,31.1,76.2,Alluvial,Tube Well,50.17,8.72,383.83,2.63,33070.88,17260.0,1009.4728999999999,33384157.139151994,44.96782429721492,17.09803205217297,0.0005170117049250873,86976.4144,Lower relative profit,Moderate relative profit/ha
3420,Tamil Nadu,Tiruchirappalli,2018,Rabi,Cotton,2070.06,35.9,39.5,Sandy,Drip,305.45,59.01,2134.03,4.27,37621.05,163202.0,9112.3081,342814598.645505,76.47596331822888,17.910061667032526,0.0004760649069346158,160641.8835,Moderate relative profit,Moderate relative profit/ha
3421,Rajasthan,Jaipur,2018,Kharif,Pulses,729.31,24.8,55.2,Alluvial,Canal,445.46,43.9,2764.17,1.98,48288.69,92771.0,5473.0566,264286733.50985402,33.561973395268744,16.950491613772094,0.0003510240516728056,95611.60620000001,Moderate relative profit,Lower relative profit/ha
3422,Rajasthan,Jaipur,2018,Rabi,Rice,1725.72,19.6,82.6,Red,Canal,138.48,9.98,875.86,5.35,14477.8,76807.0,4685.851,67840813.60779999,87.69323864544562,16.39125955989638,0.0011321650775598764,77456.23,Moderate relative profit,Higher relative profit/ha
3423,Rajasthan,Jaipur,2018,Kharif,Barley,1977.3,32.2,49.7,Laterite,Tube Well,429.76,35.24,218.58,3.37,41479.63,10780.0,736.6146000000001,30554501.060598,49.31832738585415,14.634518512122892,0.00035281217581070257,139786.3531,Lower relative profit,Moderate relative profit/ha
3424,Rajasthan,Jaipur,2018,Kharif,Maize,782.07,35.0,51.5,Laterite,Tube Well,384.71,18.87,1475.79,2.04,32181.33,47891.0,3010.6116,96885485.40142801,32.45109399033738,15.907399014871263,0.000494305207860311,65649.91320000001,Lower relative profit,Lower relative profit/ha
3425,Rajasthan,Jaipur,2018,Zaid,Sugarcane,1284.6,27.1,64.2,Alluvial,Sprinkler,297.42,8.98,699.02,2.06,15178.04,13837.0,1439.9812,21856092.252848,19.79485565505994,9.609153230611621,0.000633095790405851,31266.7624,Lower relative profit,Lower relative profit/ha
3426,Rajasthan,Jaipur,2018,Rabi,Cotton,1247.66,34.2,80.7,Laterite,Tube Well,338.0,44.95,3310.98,4.53,50947.04,235090.0,14998.7394,764141376.161376,71.00314710448266,15.673983908274318,0.00030765249381071633,230790.0912,Higher relative profit,Moderate relative profit/ha
3427,Rajasthan,Jaipur,2018,Zaid,Pulses,1370.83,25.4,76.6,Red,Sprinkler,229.94,6.17,1203.84,6.54,33118.65,99293.0,7873.1136,260746893.72864,82.48022993088783,12.611655952735141,0.0003808022353790128,216595.97100000002,Moderate relative profit,Moderate relative profit/ha
3428,Rajasthan,Jaipur,2018,Kharif,Cotton,1782.78,36.6,88.7,Laterite,Sprinkler,383.38,6.14,2957.23,5.71,44800.03,276653.0,16885.7833,756483598.413499,93.55139776074232,16.38378244496363,0.00036570918468053766,255808.1713,Higher relative profit,Higher relative profit/ha
3429,Rajasthan,Jaipur,2018,Kharif,Cotton,1371.88,35.1,52.3,Alluvial,Rain-fed,136.88,7.36,121.85,3.51,23342.37,4553.0,427.6935,9983379.923594998,37.365613459171115,10.64547391999177,0.00045605797183369864,81931.71869999998,Lower relative profit,Moderate relative profit/ha
3430,Rajasthan,Jaipur,2018,Zaid,Maize,446.87,27.3,36.8,Sandy,Tube Well,59.38,26.6,3869.34,3.75,25880.24,166462.0,14510.025000000001,375522929.4060001,43.020773568618935,11.472206284965049,0.0004432805215471359,97050.90000000002,Moderate relative profit,Moderate relative profit/ha
3431,Rajasthan,Jaipur,2018,Kharif,Cotton,1821.82,19.8,58.3,Alluvial,Drip,261.6,23.78,610.08,7.43,19476.38,80967.0,4532.8944,88284373.83427201,132.71538158929977,17.86209711834452,0.0009171158664158593,144709.50340000002,Moderate relative profit,Higher relative profit/ha
3432,Rajasthan,Jaipur,2018,Kharif,Pulses,1312.52,19.8,79.1,Red,Sprinkler,120.11,26.36,1203.11,3.01,13546.87,56735.0,3621.3610999999996,49058108.044757,47.15695156718837,15.666761318002782,0.001156485691381314,40776.078700000005,Lower relative profit,Moderate relative profit/ha
3433,Rajasthan,Jaipur,2018,Kharif,Wheat,1363.48,31.8,74.2,Alluvial,Tube Well,402.22,9.35,914.7,3.88,13096.99,39201.0,3549.036,46481689.00164,42.856674319449,11.04553461841469,0.0008433643622248082,50816.3212,Lower relative profit,Moderate relative profit/ha
3434,Rajasthan,Jaipur,2018,Zaid,Pulses,1626.55,33.6,85.7,Alluvial,Tube Well,100.75,10.5,2281.59,6.33,39376.21,115654.0,14442.4647,568689522.944787,50.69008892921164,8.007912943003419,0.00020336931723503656,249251.4093,Moderate relative profit,Moderate relative profit/ha
3435,Rajasthan,Jaipur,2018,Kharif,Barley,2020.54,37.5,85.2,Alluvial,Tube Well,101.48,23.36,4667.34,4.73,55890.53,276310.0,22076.518200000002,1233868302.7526462,59.200743892666914,12.516013507963406,0.00022393800001473246,264362.20690000005,Higher relative profit,Moderate relative profit/ha
3436,Rajasthan,Jaipur,2018,Rabi,Wheat,2084.79,28.7,63.9,Sandy,Rain-fed,223.26,28.06,3717.06,3.44,27413.71,215631.0,12786.6864,350530512.830544,58.01117011831932,16.863712243697474,0.0006151561479164066,94303.1624,Moderate relative profit,Moderate relative profit/ha
3437,Rajasthan,Jaipur,2018,Zaid,Barley,1388.66,24.7,70.0,Laterite,Tube Well,166.73,15.22,944.73,4.55,61045.33,57529.99999999999,4298.5215,262404663.479595,60.89570565135011,13.3836715717253,0.00021924153037956057,277756.2515,Lower relative profit,Moderate relative profit/ha
3438,Rajasthan,Jaipur,2018,Rabi,Sugarcane,1624.93,29.5,39.9,Alluvial,Canal,300.6,26.22,1200.31,2.38,47407.81,29972.000000000004,2856.7378,135431682.84221798,24.970216027526227,10.491687406523624,0.00022130715184952914,112830.5878,Lower relative profit,Lower relative profit/ha
3439,Rajasthan,Jodhpur,2018,Kharif,Cotton,1617.44,18.3,68.8,Sandy,Sprinkler,334.99,58.14,3426.54,7.01,54968.05,276506.0,24020.0454,1320335056.54947,80.69539535508122,11.51146866691601,0.00020942108491962165,385326.0305,Higher relative profit,Moderate relative profit/ha
3440,Rajasthan,Jodhpur,2018,Kharif,Barley,1711.11,30.6,47.2,Alluvial,Rain-fed,139.44,40.78,2489.55,4.79,29849.81,165877.0,11924.944500000001,355957327.58554506,66.6293105179651,13.910085703124235,0.0004660024872226736,142980.58990000002,Moderate relative profit,Moderate relative profit/ha
3441,Rajasthan,Jodhpur,2018,Zaid,Pulses,1636.06,30.6,47.6,Alluvial,Tube Well,371.74,32.78,1526.94,4.07,60975.67,111122.0,6214.6458,378942191.467686,72.77430678350164,17.88066505737141,0.00029324261721718533,248170.97689999998,Moderate relative profit,Moderate relative profit/ha
3442,Rajasthan,Jodhpur,2018,Zaid,Maize,1385.58,33.3,39.8,Sandy,Canal,337.86,45.11,2048.27,6.03,53953.24,122648.0,12351.0681,666380141.455644,59.87882456902655,9.930153328196774,0.00018405110292165537,325338.0372,Moderate relative profit,Moderate relative profit/ha
3443,Rajasthan,Jodhpur,2018,Zaid,Pulses,2094.96,30.8,46.9,Sandy,Tube Well,422.42,20.08,2880.39,4.17,29051.78,159443.0,12011.226299999998,348947503.99781394,55.35465683466475,13.274498041886034,0.0004569254634960761,121145.92259999999,Moderate relative profit,Moderate relative profit/ha
3444,Rajasthan,Jodhpur,2018,Rabi,Millets,1507.97,36.4,88.1,Black,Canal,149.53,31.8,1544.49,6.32,16987.08,119516.0,9761.176800000001,165813891.19574404,77.38217793575873,12.244015496164355,0.000720784001497865,107358.34560000003,Moderate relative profit,Moderate relative profit/ha
3445,Rajasthan,Jodhpur,2018,Rabi,Millets,1741.34,22.8,68.9,Sandy,Tube Well,164.42,21.58,3053.26,2.67,32714.49,84478.0,8152.2042,266695202.778858,27.668131767356854,10.362596167549384,0.00031675860352857054,87347.6883,Moderate relative profit,Lower relative profit/ha
3446,Rajasthan,Jodhpur,2018,Rabi,Wheat,1487.26,37.0,44.5,Red,Sprinkler,389.41,10.73,3392.89,5.29,43229.31,243468.0,17948.3881,775896433.175211,71.75829455125277,13.564895000236818,0.0003137893017546849,228683.04989999998,Higher relative profit,Moderate relative profit/ha
3447,Rajasthan,Jodhpur,2018,Zaid,Maize,1079.73,26.8,84.8,Laterite,Tube Well,139.3,52.39,1017.5,5.0,18923.63,79800.0,5087.5,96273967.625,78.42751842751842,15.685503685503685,0.0008288845050079549,94618.15,Moderate relative profit,Moderate relative profit/ha
3448,Rajasthan,Jodhpur,2018,Zaid,Barley,801.29,18.1,78.9,Black,Drip,299.15,58.61,3737.2,3.11,64327.55,142416.0,11622.692,747659300.7645999,38.107674194584185,12.253271445203918,0.00019048248293622124,200058.6805,Moderate relative profit,Moderate relative profit/ha
3449,Rajasthan,Jodhpur,2018,Kharif,Cotton,1121.68,30.2,63.4,Black,Rain-fed,182.43,46.94,2119.89,2.5,37263.2,46222.0,5299.724999999999,197484712.61999997,21.80396152630561,8.721584610522244,0.00023405355982637684,93158.0,Lower relative profit,Lower relative profit/ha
3450,Rajasthan,Jodhpur,2018,Rabi,Maize,1532.17,23.9,49.3,Red,Rain-fed,231.71,44.14,4186.65,1.25,13219.47,84025.0,5233.3125,69181617.594375,20.069745500579224,16.05579640046338,0.0012145567409633956,16524.3375,Moderate relative profit,Lower relative profit/ha
3451,Rajasthan,Jodhpur,2018,Rabi,Wheat,1272.45,26.4,64.4,Sandy,Drip,257.06,11.33,2773.56,3.02,21476.42,103505.0,8376.1512,179889741.154704,37.318464356278575,12.35710740274125,0.0005753802264409641,64858.788400000005,Moderate relative profit,Moderate relative profit/ha
3452,Rajasthan,Jodhpur,2018,Zaid,Sugarcane,1030.27,23.7,44.7,Sandy,Canal,416.92,47.97,4608.81,3.84,27207.69,310327.0,17697.830400000003,481517083.19577605,67.3334331421777,17.534748214108774,0.0006444776537114608,104477.5296,Higher relative profit,Moderate relative profit/ha
3453,Rajasthan,Jodhpur,2018,Rabi,Barley,1970.77,31.3,83.4,Alluvial,Canal,372.77,22.01,2487.29,6.31,30700.85,189496.0,15694.799899999998,481843697.50991493,76.18572824238429,12.073807962342993,0.0003932727583224241,193722.36349999998,Moderate relative profit,Moderate relative profit/ha
3454,Rajasthan,Jodhpur,2018,Zaid,Rice,458.69,20.0,72.0,Sandy,Drip,234.99,17.23,3240.31,6.17,16213.44,193813.0,19992.7127,324150647.798688,59.81310430174891,9.694182220704848,0.0005979102658476453,100036.9248,Moderate relative profit,Moderate relative profit/ha
3455,Rajasthan,Jodhpur,2018,Rabi,Pulses,1335.6,23.6,89.1,Alluvial,Rain-fed,334.01,42.08,759.88,4.67,19179.52,44090.0,3548.6396,68061204.180992,58.02231931357583,12.424479510401676,0.0006477992937467505,89568.35840000001,Lower relative profit,Moderate relative profit/ha
3456,Rajasthan,Jodhpur,2018,Rabi,Barley,1564.91,37.9,45.7,Alluvial,Sprinkler,383.52,5.25,2994.15,6.17,26934.56,237843.0,18473.9055,497586516.12408006,79.43590000500977,12.874538088332216,0.0004779932580421664,166186.23520000002,Higher relative profit,Moderate relative profit/ha
3457,Rajasthan,Udaipur,2018,Rabi,Wheat,1582.63,18.6,79.1,Alluvial,Sprinkler,401.18,34.58,3694.76,2.42,45666.31,148624.0,8941.3192,408317054.39615196,40.22561681949571,16.62215571053542,0.000363991654034132,110512.47019999998,Moderate relative profit,Moderate relative profit/ha
3458,Rajasthan,Udaipur,2018,Zaid,Barley,986.43,33.0,36.8,Laterite,Drip,327.81,18.48,2161.83,3.55,55535.64,110509.0,7674.496499999999,426208074.80525994,51.118265543544126,14.399511420716657,0.0002592841537563384,197151.52199999997,Moderate relative profit,Moderate relative profit/ha
3459,Rajasthan,Udaipur,2018,Zaid,Wheat,2071.84,22.8,83.3,Alluvial,Canal,178.1,14.81,2128.87,8.41,41384.45,208589.0,17903.7967,740938779.3413149,97.98108855871895,11.650545607457664,0.00028151988506450285,348043.22449999995,Moderate relative profit,Higher relative profit/ha
3460,Rajasthan,Udaipur,2018,Zaid,Wheat,412.47,22.9,35.0,Black,Drip,421.1,30.08,853.5,8.3,57859.14,108823.0,7084.05,409877040.717,127.50205038078501,15.361692816962048,0.00026550157532521305,480230.862,Moderate relative profit,Higher relative profit/ha
3461,Rajasthan,Udaipur,2018,Kharif,Wheat,2035.03,38.0,35.6,Black,Sprinkler,78.21,59.18,2757.73,7.77,34477.39,329543.0,21427.5621,738766415.270919,119.49792039104626,15.379397733725387,0.00044607198322510456,267889.32029999996,Higher relative profit,Higher relative profit/ha
3462,Rajasthan,Udaipur,2018,Kharif,Millets,1081.23,31.0,44.2,Laterite,Canal,196.51,8.8,4270.98,6.29,63703.57,481447.0,26864.4642,1711362275.6771939,112.7251825108055,17.921332672624086,0.00028132383589528944,400695.45530000003,Higher relative profit,Higher relative profit/ha
3463,Rajasthan,Udaipur,2018,Kharif,Maize,1217.82,20.7,71.5,Red,Sprinkler,382.73,43.2,1610.44,7.2,20198.25,157533.0,11595.168000000001,234202102.05600002,97.8198504756464,13.586090343839777,0.0006726370029007353,145427.40000000002,Moderate relative profit,Higher relative profit/ha
3464,Rajasthan,Udaipur,2018,Zaid,Sugarcane,951.43,21.3,83.5,Red,Rain-fed,130.09,37.04,4488.7,7.19,37828.36,469586.0,32273.753,1220863147.03508,104.61514469668279,14.550089665741694,0.00038463442945297374,271985.9084,Higher relative profit,Higher relative profit/ha
3465,Rajasthan,Udaipur,2018,Kharif,Rice,495.43,20.8,77.6,Sandy,Drip,141.88,18.19,1879.89,5.03,30467.21,155571.0,9455.846700000002,288093267.13670707,82.75537398464803,16.45236063313082,0.0005400022067373685,153250.06630000003,Moderate relative profit,Moderate relative profit/ha
3466,Rajasthan,Udaipur,2018,Zaid,Cotton,1120.0,22.3,63.4,Laterite,Rain-fed,293.59,53.81,500.06,5.58,30557.67,49111.0,2790.3348,85266130.007916,98.2102147742271,17.60039691294392,0.0005759731325373932,170511.7986,Lower relative profit,Higher relative profit/ha
3467,Rajasthan,Udaipur,2018,Zaid,Sugarcane,433.39,30.7,67.3,Red,Canal,84.52,44.58,3047.11,6.73,63977.48,343544.0,20507.050300000003,1311989400.4272442,112.74420680579303,16.7524824377107,0.00026184967644412845,430568.4404,Higher relative profit,Higher relative profit/ha
3468,Rajasthan,Udaipur,2018,Kharif,Barley,1242.43,24.6,71.2,Red,Rain-fed,310.83,15.29,3019.41,7.89,44602.36,364636.0,23823.1449,1062568485.1619639,120.76399031598889,15.305955680099986,0.0003431647042914318,351912.6204,Higher relative profit,Higher relative profit/ha
3469,Rajasthan,Udaipur,2018,Rabi,Cotton,2059.85,19.6,38.9,Sandy,Tube Well,430.95,57.71,2418.71,2.38,26816.82,91137.0,5756.5298,154371823.471236,37.68000297679341,15.831934023862779,0.0005903732815398239,63824.031599999995,Moderate relative profit,Moderate relative profit/ha
3470,Rajasthan,Udaipur,2018,Zaid,Cotton,1456.43,18.9,37.4,Alluvial,Tube Well,397.5,28.15,2807.87,6.89,63418.38,221823.0,19346.224299999998,1226906204.2226338,79.0004523001421,11.465958243852265,0.00018079866189978783,436952.6382,Moderate relative profit,Moderate relative profit/ha
3471,Rajasthan,Udaipur,2018,Kharif,Maize,2177.12,34.6,65.7,Red,Tube Well,314.8,24.55,4030.61,1.79,59882.45,78297.0,7214.7919,432039415.212155,19.425595629445667,10.852288061142831,0.0001812265206440757,107189.58549999999,Moderate relative profit,Lower relative profit/ha
3472,Rajasthan,Udaipur,2018,Kharif,Pulses,1634.1,31.2,68.9,Sandy,Rain-fed,182.07,59.7,4532.74,6.74,58281.9,373228.0,30550.6676,1780550953.9964402,82.34048279848392,12.216688842505032,0.0002096137710422109,392820.00600000005,Higher relative profit,Moderate relative profit/ha
3473,Rajasthan,Udaipur,2018,Zaid,Barley,1872.31,32.6,35.1,Black,Rain-fed,185.78,40.93,644.98,6.9,32149.55,42383.0,4450.362,143077135.6371,65.71211510434432,9.523494942658598,0.00029622482873503973,221831.89500000002,Lower relative profit,Moderate relative profit/ha
3474,Rajasthan,Udaipur,2018,Kharif,Cotton,1812.5,31.6,35.3,Red,Rain-fed,439.24,23.97,2903.55,1.49,59502.56,54013.0,4326.2895,257425300.55111998,18.60240050972086,12.484832556859637,0.00020982009104918574,88658.81439999999,Lower relative profit,Lower relative profit/ha
3475,Rajasthan,Kota,2018,Rabi,Barley,491.11,36.8,79.5,Black,Canal,239.22,31.65,880.74,3.3,37397.84,31647.000000000004,2906.442,108694652.88527998,35.93228421554602,10.888570974407886,0.0002911550767212194,123412.87199999997,Lower relative profit,Lower relative profit/ha
3476,Rajasthan,Kota,2018,Rabi,Sugarcane,999.94,20.6,64.5,Black,Rain-fed,61.85,38.99,4307.41,6.12,13958.54,392993.0,26361.3492,367965947.26216805,91.23649710614964,14.90792436374994,0.0010680145891869737,85426.26480000002,Higher relative profit,Higher relative profit/ha
3477,Rajasthan,Kota,2018,Rabi,Millets,953.31,33.4,39.4,Sandy,Tube Well,55.74,19.53,3896.95,1.53,20161.04,59311.0,5962.3335,120206844.18684,15.219851422266132,9.947615308670674,0.0004934078454618747,30846.391200000002,Lower relative profit,Lower relative profit/ha
3478,Rajasthan,Kota,2018,Rabi,Pulses,1222.04,22.3,77.7,Laterite,Rain-fed,223.09,35.54,3297.15,2.57,38566.25,108478.0,8473.6755,326797887.751875,32.900535310798716,12.801764712373044,0.0003319421699639722,99115.2625,Moderate relative profit,Lower relative profit/ha
3479,Rajasthan,Kota,2018,Rabi,Pulses,1024.68,24.6,57.7,Sandy,Tube Well,179.51,26.13,2748.97,1.38,62693.94,59263.0,3793.5785999999994,237834389.13368398,21.558256365111298,15.621924902254564,0.0002491775904059398,86517.6372,Lower relative profit,Lower relative profit/ha
3480,Rajasthan,Kota,2018,Rabi,Maize,1584.12,24.2,88.5,Red,Drip,239.19,17.33,351.23,2.48,30674.58,10498.0,871.0504000000001,26719105.178832006,29.88924636278222,12.052115468863798,0.00039290237939244144,76072.95840000002,Lower relative profit,Lower relative profit/ha
3481,Rajasthan,Kota,2018,Kharif,Sugarcane,914.29,30.4,54.2,Red,Rain-fed,283.99,39.95,4881.31,3.29,36121.43,174510.0,16059.509900000001,580092462.687157,35.75064890367545,10.866458633336002,0.00030083135228411507,118839.50469999999,Moderate relative profit,Lower relative profit/ha
3482,Rajasthan,Kota,2018,Kharif,Wheat,992.09,32.9,46.7,Sandy,Tube Well,128.33,7.22,3056.45,3.64,17612.93,96310.0,11125.478,195952265.23053998,31.510412406550085,8.656706705096177,0.0004914972525920547,64111.0652,Moderate relative profit,Lower relative profit/ha
3483,Rajasthan,Kota,2018,Kharif,Rice,756.08,30.9,82.1,Black,Drip,195.59,38.93,1695.89,3.24,21442.71,72777.0,5494.6836,117820906.976556,42.9137503022012,13.244984661173211,0.000617691731183848,69474.3804,Moderate relative profit,Moderate relative profit/ha
3484,Rajasthan,Kota,2018,Zaid,Maize,919.86,30.3,68.8,Laterite,Tube Well,388.86,53.97,3622.12,1.79,12307.86,58866.99999999999,6483.5948,79799177.095128,16.25208441465219,9.079376767962119,0.0007376893113800545,22031.0694,Lower relative profit,Lower relative profit/ha
3485,Rajasthan,Kota,2018,Rabi,Millets,930.12,34.4,55.8,Alluvial,Rain-fed,381.93,35.0,4863.25,7.52,39547.68,513325.0,36571.64,1446323515.7951999,105.55184290340821,14.03614932226173,0.00035491713603077936,297398.5536,Higher relative profit,Higher relative profit/ha
3486,Rajasthan,Kota,2018,Zaid,Sugarcane,1632.01,29.5,49.9,Sandy,Sprinkler,151.16,38.25,4849.51,3.43,37438.0,249049.0,16633.819300000003,622736926.9534001,51.355497771939845,14.972448330011614,0.00039992650061465926,128412.34000000003,Higher relative profit,Moderate relative profit/ha
3487,Rajasthan,Kota,2018,Zaid,Sugarcane,1687.59,26.4,56.5,Red,Sprinkler,344.92,43.53,2679.58,4.71,36348.52,139729.0,12620.8218,458748193.613736,52.145858679345274,11.071307575232542,0.0003045875753739779,171201.5292,Moderate relative profit,Moderate relative profit/ha
3488,Rajasthan,Kota,2018,Kharif,Wheat,1371.4,21.8,78.4,Alluvial,Rain-fed,215.7,22.49,3655.61,7.81,35692.33,389536.0,28550.3141,1019027232.460853,106.55841295980697,13.64384288857964,0.0003822626006365973,278757.09729999996,Higher relative profit,Higher relative profit/ha
3489,Rajasthan,Kota,2018,Zaid,Sugarcane,1593.85,20.7,58.1,Red,Rain-fed,198.2,43.33,2501.45,1.65,60054.12,74086.0,4127.3925,247866924.4821,29.617222011233487,17.949831521959688,0.00029889425608034363,99089.29800000001,Moderate relative profit,Lower relative profit/ha
3490,Rajasthan,Kota,2018,Kharif,Pulses,1367.95,37.4,59.3,Alluvial,Tube Well,279.29,25.59,4367.74,1.89,21040.21,108624.0,8255.0286,173687535.30000597,24.869612202191522,13.158524974704509,0.0006253989373064485,39765.9969,Moderate relative profit,Lower relative profit/ha
3491,Rajasthan,Kota,2018,Zaid,Sugarcane,1211.84,22.2,78.0,Red,Rain-fed,327.97,18.3,2949.45,3.44,21065.61,105108.0,10146.107999999998,213733954.14587998,35.636474596958756,10.359440289813593,0.0004917702497014609,72465.6984,Moderate relative profit,Lower relative profit/ha
3492,Rajasthan,Kota,2018,Rabi,Maize,763.28,34.2,73.1,Black,Tube Well,72.32,46.2,1515.98,3.53,38496.94,91887.0,5351.4094,206012886.587236,60.61227720682331,17.170616772471195,0.00044602549637636635,135894.19819999998,Moderate relative profit,Moderate relative profit/ha
3493,Rajasthan,Ajmer,2018,Kharif,Cotton,1788.63,24.7,85.1,Alluvial,Tube Well,163.2,11.91,4125.93,2.67,38278.22,94157.0,11016.233100000001,421681794.17308205,22.820794342124078,8.54711398581426,0.00022328922258700275,102202.8474,Moderate relative profit,Lower relative profit/ha
3494,Rajasthan,Ajmer,2018,Rabi,Cotton,1541.11,37.1,42.1,Red,Drip,347.44,7.45,1963.66,6.9,57217.49,160948.0,13549.254,775254305.25246,81.96327266431052,11.878735168740654,0.00020760671551199914,394800.681,Moderate relative profit,Moderate relative profit/ha
3495,Rajasthan,Ajmer,2018,Rabi,Sugarcane,903.7,26.3,45.0,Alluvial,Tube Well,449.9,53.76,1939.27,8.21,25018.83,185746.0,15921.406700000001,398334967.58816105,95.78140228023948,11.66643145922527,0.0004663060366621968,205404.59430000003,Moderate relative profit,Higher relative profit/ha
3496,Rajasthan,Ajmer,2018,Zaid,Maize,1466.35,28.9,86.8,Black,Rain-fed,65.09,14.41,838.66,3.83,50269.03,28528.0,3212.0678,161467532.60023397,34.01616864998927,8.881506174931925,0.00017667948187844335,192530.38489999998,Lower relative profit,Lower relative profit/ha
3497,Rajasthan,Ajmer,2018,Kharif,Rice,1254.73,31.0,71.8,Laterite,Canal,419.2,25.12,1389.87,6.63,46932.72,123109.0,9214.838099999999,432477416.39263195,88.57590997719211,13.359865758249189,0.0002846599506325052,311163.9336,Moderate relative profit,Higher relative profit/ha
3498,Rajasthan,Ajmer,2018,Rabi,Maize,1879.5,37.8,53.4,Black,Canal,312.06,13.46,925.44,1.46,28936.51,20595.0,1351.1424,39097345.569024,22.254279045643152,15.242656880577503,0.0005267621036737846,42247.304599999996,Lower relative profit,Lower relative profit/ha
3499,Rajasthan,Ajmer,2018,Zaid,Barley,2010.77,37.2,89.6,Black,Drip,295.12,5.23,1891.3,5.08,44028.72,122333.0,9607.804,423019312.13088,64.68196478612595,12.73267023348936,0.0002891901066733114,223665.8976,Moderate relative profit,Moderate relative profit/ha
3500,Rajasthan,Ajmer,2018,Rabi,Cotton,492.71,27.8,76.4,Laterite,Drip,217.53,48.71,4903.03,6.05,23603.51,345869.0,29663.331499999997,700158741.6935649,70.5418894030834,11.65981643026172,0.0004939865481982011,142801.23549999998,Higher relative profit,Moderate relative profit/ha
3501,Rajasthan,Ajmer,2018,Zaid,Pulses,1462.12,19.3,77.4,Sandy,Canal,272.62,53.56,3101.37,6.88,27745.67,339309.0,21337.4256,592021169.3471519,109.40616566227183,15.902058962539511,0.0005731365997843813,190890.20959999997,Higher relative profit,Higher relative profit/ha
3502,Rajasthan,Ajmer,2018,Zaid,Wheat,1973.61,32.3,61.9,Black,Tube Well,433.6,50.41,4220.46,7.82,12174.79,469894.0,33003.9972,401816735.070588,111.33715282220422,14.237487573171896,0.0011694236675270698,95206.8578,Higher relative profit,Higher relative profit/ha
3503,Rajasthan,Ajmer,2018,Rabi,Barley,401.74,31.5,35.6,Laterite,Rain-fed,150.75,53.65,1914.33,1.95,54787.16,30443.0,3732.9435,204517372.80546,15.902691803398579,8.155226565845425,0.00014885288023408085,106834.96200000001,Lower relative profit,Lower relative profit/ha
3504,Rajasthan,Ajmer,2018,Zaid,Pulses,1328.48,33.3,69.9,Black,Drip,349.04,40.5,1683.07,8.01,57978.38,174832.0,13481.3907,781629192.933066,103.87684410036422,12.968395018772062,0.00022367639486946792,464406.8238,Moderate relative profit,Higher relative profit/ha
3505,Rajasthan,Ajmer,2018,Zaid,Sugarcane,704.63,21.6,48.9,Laterite,Canal,57.26,26.96,3481.98,5.39,57972.39,305281.0,18767.872199999998,1088018406.648558,87.67454149650486,16.266148700650255,0.00028058440751968744,312471.1821,Higher relative profit,Higher relative profit/ha
3506,Rajasthan,Ajmer,2018,Kharif,Sugarcane,1087.24,22.8,67.5,Sandy,Tube Well,354.71,48.83,545.46,3.4,50093.25,30292.0,1854.564,92901138.09300001,55.534777985553475,16.333758231045138,0.0003260670495734483,170317.05000000002,Lower relative profit,Moderate relative profit/ha
