Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR,Estimated_Production_tons,Estimated_Revenue_INR,Profit_per_hectare_INR,Profit_per_ton_INR,Profit_to_Revenue_Ratio,Revenue_per_hectare_INR,Profit_Level,Profit_per_Ha_Level
4674,Maharashtra,Kolhapur,2020,Kharif,Sugarcane,562.41,27.8,67.1,Black,Tube Well,78.07,24.95,1231.39,2.48,30980.46,34938.0,3053.8472,94609591.025712,28.372814461705875,11.440650992623336,0.00036928602714818753,76831.54079999999,Lower relative profit,Lower relative profit/ha
4675,Maharashtra,Kolhapur,2020,Kharif,Sugarcane,2119.42,21.8,51.9,Black,Rain-fed,271.32,9.08,396.58,6.75,55307.41,22245.0,2676.915,148053235.44015,56.092087346815276,8.309938866194855,0.00015025000928799333,373325.0175,Lower relative profit,Moderate relative profit/ha
4676,Maharashtra,Kolhapur,2020,Zaid,Maize,439.93,33.8,79.2,Sandy,Rain-fed,229.7,25.65,237.58,8.22,64508.43,18218.0,1952.9076000000002,125979003.21106802,76.68153885007155,9.328654361322572,0.00014461139980189523,530259.2946,Lower relative profit,Moderate relative profit/ha
4681,Karnataka,Bengaluru,2020,Kharif,Sugarcane,1972.27,22.2,84.1,Sandy,Sprinkler,291.37,33.68,327.56,7.44,39240.27,36662.0,2437.0464,95630358.738528,111.92453291000122,15.043620014785109,0.00038337198023319184,291947.6088,Lower relative profit,Higher relative profit/ha
4683,Karnataka,Bengaluru,2020,Kharif,Cotton,1265.72,29.4,81.8,Alluvial,Sprinkler,277.06,18.72,507.06,1.71,53220.58,8039.0,867.0726,46146106.674108,15.85413954956021,9.271426637169714,0.00017420754597506668,91007.1918,Lower relative profit,Lower relative profit/ha
4685,Karnataka,Bengaluru,2020,Zaid,Maize,817.95,22.7,55.4,Red,Rain-fed,78.6,41.11,1710.52,2.4,29102.37,43701.0,4105.248,119472446.23775998,25.548371255524636,10.645154689801933,0.0003657830853570322,69845.688,Lower relative profit,Lower relative profit/ha
4688,Karnataka,Bengaluru,2020,Rabi,Rice,2197.86,26.8,87.1,Laterite,Rain-fed,353.07,15.66,429.2,3.67,64161.75,25849.0,1575.164,101065278.777,60.2260018639329,16.410354731316865,0.0002557653856279928,235473.6225,Lower relative profit,Moderate relative profit/ha
4701,Karnataka,Mysuru,2020,Kharif,Wheat,481.79,26.4,88.8,Sandy,Tube Well,189.06,39.41,924.96,3.18,45397.15,25355.0,2941.3728,133529942.20752001,27.411996194430028,8.620124589443405,0.0001898825056075856,144362.937,Lower relative profit,Lower relative profit/ha
4710,Karnataka,Mysuru,2020,Rabi,Rice,479.97,37.1,69.1,Alluvial,Canal,136.85,12.85,206.06,2.77,33410.0,8294.0,570.7862,19069966.942,40.25041250121324,14.530834837983118,0.0004349247182874324,92545.70000000001,Lower relative profit,Moderate relative profit/ha
4711,Karnataka,Mysuru,2020,Zaid,Maize,2198.19,24.8,77.7,Alluvial,Sprinkler,343.42,13.09,217.39,5.5,23407.88,17837.0,1195.645,27987514.6826,82.05069230415383,14.918307691664332,0.0006373198979003794,128743.34,Lower relative profit,Moderate relative profit/ha
4716,Karnataka,Mysuru,2020,Kharif,Cotton,2046.25,37.4,57.4,Black,Rain-fed,367.46,55.18,1422.46,1.39,15719.92,29034.0,1977.2194,31081730.790448,20.411118766081294,14.684258105094457,0.0009341178647915802,21850.6888,Lower relative profit,Lower relative profit/ha
4718,Karnataka,Hubli,2020,Zaid,Maize,566.25,29.2,60.8,Black,Rain-fed,342.46,13.61,1960.43,1.71,28536.27,53815.0,3352.3353,95663145.251331,27.45061032528578,16.05298849431917,0.0005625468393142891,48797.0217,Lower relative profit,Lower relative profit/ha
4722,Karnataka,Hubli,2020,Zaid,Barley,1623.55,22.0,73.4,Alluvial,Drip,391.19,9.07,808.49,1.87,26756.95,19103.0,1511.8763000000001,40453198.565285005,23.627997872577275,12.635292979987845,0.0004722247109624918,50035.49650000001,Lower relative profit,Lower relative profit/ha
4723,Karnataka,Hubli,2020,Kharif,Barley,1594.4,34.4,67.9,Laterite,Canal,380.35,5.55,380.8,4.98,23749.38,25861.0,1896.3840000000002,45037944.24192001,67.91228991596638,13.637006007222164,0.0005742047163851083,118271.91240000002,Lower relative profit,Moderate relative profit/ha
4728,Karnataka,Hubli,2020,Zaid,Barley,1292.86,25.9,59.3,Red,Canal,152.23,36.63,554.6,3.41,39051.62,22562.0,1891.1860000000001,73853877.02132002,40.681572304363506,11.930079854652053,0.00030549513322756014,133166.0242,Lower relative profit,Moderate relative profit/ha
4733,Karnataka,Hubli,2020,Zaid,Pulses,890.29,37.2,41.2,Black,Canal,414.3,58.74,283.1,6.49,44203.53,20180.0,1837.3190000000002,81215985.53607,71.28223242670434,10.983394826919005,0.00024847325150093225,286880.9097,Lower relative profit,Moderate relative profit/ha
4738,Karnataka,Belagavi,2020,Rabi,Millets,2110.61,25.6,41.5,Alluvial,Drip,143.82,5.8,698.36,2.73,56132.4,32126.0,1906.5228,107017700.41872,46.00206197376711,16.850572151563046,0.00030019333133026637,153241.45200000002,Lower relative profit,Moderate relative profit/ha
4740,Karnataka,Belagavi,2020,Kharif,Sugarcane,859.26,31.3,55.9,Alluvial,Rain-fed,205.29,50.55,645.17,2.67,48806.88,20277.0,1722.6038999999998,84074921.83483198,31.428925709502924,11.77113322453293,0.0002411777442961511,130314.36959999998,Lower relative profit,Lower relative profit/ha
4742,Karnataka,Belagavi,2020,Kharif,Cotton,1472.74,23.6,86.4,Black,Rain-fed,198.91,39.05,2185.73,1.65,37415.24,47451.0,3606.4545,134936360.66658,21.709451762111513,13.157243492188798,0.00035165465976401053,61735.14599999999,Lower relative profit,Lower relative profit/ha
4746,Karnataka,Belagavi,2020,Kharif,Maize,1418.12,37.1,72.0,Sandy,Tube Well,175.5,58.81,1316.79,4.31,35424.95,50955.0,5675.3649,201049517.81425497,38.69637527623995,8.978277326273771,0.00025344502465843343,152681.53449999998,Lower relative profit,Moderate relative profit/ha
4747,Karnataka,Belagavi,2020,Kharif,Maize,1641.73,25.9,46.2,Red,Sprinkler,280.94,23.37,2498.0,2.06,16210.81,45464.0,5145.88,83418882.9628,18.200160128102482,8.835029188399263,0.000545008496700613,33394.268599999996,Lower relative profit,Lower relative profit/ha
4756,Karnataka,Mangalore,2020,Rabi,Cotton,1622.64,27.4,66.8,Laterite,Canal,97.75,32.64,1488.45,3.47,50895.63,47324.0,5164.9215,262871933.643045,31.794148275051228,9.162578753617067,0.00018002682653927397,176607.8361,Lower relative profit,Lower relative profit/ha
4757,Karnataka,Mangalore,2020,Zaid,Maize,2142.27,19.8,67.5,Red,Rain-fed,200.8,30.95,801.52,4.94,40939.66,58708.00000000001,3959.5088,162100944.03900802,73.24583291745684,14.827091683695716,0.0003621693898702558,202241.92040000003,Lower relative profit,Moderate relative profit/ha
4762,Karnataka,Mangalore,2020,Rabi,Pulses,549.33,33.9,89.8,Sandy,Sprinkler,322.84,28.79,991.93,3.13,19941.51,25810.000000000004,3104.7409,61913221.704758994,26.019981248676828,8.313093050695471,0.0004168737999627647,62416.9263,Lower relative profit,Lower relative profit/ha
4769,Karnataka,Mangalore,2020,Zaid,Wheat,782.67,25.9,87.6,Laterite,Rain-fed,256.61,41.73,364.13,4.02,39102.07,23828.0,1463.8025999999998,57237711.73138199,65.4381676873644,16.27815116601105,0.0004162989623314328,157190.3214,Lower relative profit,Moderate relative profit/ha
4771,Tamil Nadu,Chennai,2020,Zaid,Rice,1203.01,27.2,83.8,Black,Sprinkler,73.18,18.52,1541.16,1.2,31805.27,25168.0,1849.392,58820411.895840004,16.33055620441745,13.608796837014543,0.00042787867661599926,38166.324,Lower relative profit,Lower relative profit/ha
4774,Tamil Nadu,Chennai,2020,Zaid,Rice,574.54,34.9,53.1,Black,Canal,183.75,50.9,1375.08,1.42,19285.88,24198.0,1952.6136,37657871.575968,17.597521598743345,12.392620844185455,0.0006425748186852482,27385.9496,Lower relative profit,Lower relative profit/ha
4778,Tamil Nadu,Chennai,2020,Kharif,Wheat,2073.22,32.3,38.3,Alluvial,Rain-fed,217.91,6.54,567.9,5.14,21433.76,44662.0,2919.006,62565274.04255999,78.64412748723367,15.300413908022115,0.0007138464696825063,110169.52639999999,Lower relative profit,Moderate relative profit/ha
4780,Tamil Nadu,Chennai,2020,Zaid,Barley,596.44,36.0,54.7,Alluvial,Drip,112.04,40.81,493.22,3.01,25807.02,16235.0,1484.5922,38312900.597244,32.91634564697295,10.935663005638855,0.00042374760842743,77679.1302,Lower relative profit,Lower relative profit/ha
4783,Tamil Nadu,Chennai,2020,Rabi,Rice,1515.12,27.8,71.6,Sandy,Rain-fed,221.58,36.09,984.09,5.81,43502.0,60200.0,5717.5629,248725421.2758,61.17326667276367,10.528961561577225,0.0002420339653711835,252746.62,Lower relative profit,Moderate relative profit/ha
4787,Tamil Nadu,Chennai,2020,Zaid,Rice,1651.13,33.1,61.0,Red,Rain-fed,72.01,11.09,1495.94,1.22,46695.96,19486.0,1825.0468,85222312.370928,13.025923499605598,10.676986475086556,0.000228649041053799,56969.0712,Lower relative profit,Lower relative profit/ha
4790,Tamil Nadu,Coimbatore,2020,Rabi,Rice,940.08,26.7,72.4,Laterite,Rain-fed,396.62,51.75,133.71,8.5,40734.55,15013.999999999998,1136.535,46296241.784250006,112.28778700172012,13.210327882555308,0.0003243027818536183,346243.67500000005,Lower relative profit,Higher relative profit/ha
4794,Tamil Nadu,Coimbatore,2020,Rabi,Sugarcane,775.16,36.8,52.3,Red,Tube Well,327.85,24.08,433.32,3.36,26526.35,21320.0,1455.9551999999999,38621177.219519995,49.201513892735164,14.64330770617118,0.000552028745235254,89128.536,Lower relative profit,Moderate relative profit/ha
4800,Tamil Nadu,Coimbatore,2020,Rabi,Millets,811.93,21.4,66.0,Alluvial,Tube Well,73.49,49.44,933.65,5.16,51129.93,52572.0,4817.634,246325289.18562,56.308038344133244,10.912410531808767,0.00021342510212333103,263830.4388,Lower relative profit,Moderate relative profit/ha
4801,Tamil Nadu,Coimbatore,2020,Kharif,Pulses,2087.36,37.4,68.5,Alluvial,Rain-fed,399.36,59.12,444.55,1.76,55872.58,12054.0,782.408,43715153.57264,27.115060173208864,15.406284189323218,0.00027573962378904315,98335.7408,Lower relative profit,Lower relative profit/ha
4804,Tamil Nadu,Coimbatore,2020,Kharif,Cotton,1917.99,27.7,37.9,Alluvial,Drip,138.3,29.23,177.76,8.33,58782.82,15781.0,1480.7408,87042119.913056,88.77700270027003,10.657503325362548,0.00018130302910548607,489660.89060000004,Lower relative profit,Higher relative profit/ha
4806,Tamil Nadu,Coimbatore,2020,Kharif,Rice,1529.19,19.0,83.4,Sandy,Tube Well,250.83,29.14,789.57,2.3,15287.18,20512.0,1816.011,27761687.03898,25.97869726560026,11.295085767652289,0.000738859996915866,35160.513999999996,Lower relative profit,Lower relative profit/ha
4811,Tamil Nadu,Madurai,2020,Kharif,Pulses,2093.54,27.3,48.6,Black,Canal,103.63,22.94,548.84,5.47,33626.3,31632.0,3002.1548000000003,100951357.95124002,57.63428321550907,10.536432032085752,0.00031333902427819153,183935.86100000003,Lower relative profit,Moderate relative profit/ha
4813,Tamil Nadu,Madurai,2020,Kharif,Wheat,1018.48,33.8,39.4,Alluvial,Canal,265.61,43.11,909.91,3.26,26879.77,36442.0,2966.3066,79733639.157482,40.050114846523286,12.285311302614504,0.0004570467419406678,87628.0502,Lower relative profit,Moderate relative profit/ha
4814,Tamil Nadu,Madurai,2020,Kharif,Wheat,1182.56,31.7,86.6,Black,Sprinkler,76.03,24.12,2586.1,1.7,31914.44,58437.0,4396.37,140307686.5828,22.59657399172499,13.292102348073525,0.00041649179330965934,54254.548,Lower relative profit,Lower relative profit/ha
4815,Tamil Nadu,Madurai,2020,Rabi,Barley,983.61,37.9,89.5,Alluvial,Drip,359.43,21.44,184.92,1.76,15801.26,4165.0,325.45919999999995,5142665.438591999,22.523253298723773,12.797303010638508,0.0008098913004810066,27810.217599999996,Lower relative profit,Lower relative profit/ha
4820,Tamil Nadu,Madurai,2020,Kharif,Maize,456.65,20.5,77.5,Black,Drip,293.61,19.99,130.49,4.82,25896.04,6912.0,628.9618,16287619.931272002,52.969576212736605,10.989538633347843,0.00042437139552409725,124818.9128,Lower relative profit,Moderate relative profit/ha
4826,Tamil Nadu,Salem,2020,Rabi,Sugarcane,484.08,31.1,38.5,Alluvial,Drip,256.51,40.7,504.05,5.91,41799.77,53384.0,2978.9355,124518818.74483499,105.91012796349568,17.92049542529538,0.00042872234524963604,247036.64069999996,Lower relative profit,Higher relative profit/ha
4834,Tamil Nadu,Salem,2020,Rabi,Pulses,835.01,27.1,79.9,Alluvial,Sprinkler,387.12,40.86,944.55,4.24,23545.25,45839.0,4004.892,94296183.36299999,48.52998782489016,11.445751845492962,0.00048611723576912384,99831.86,Lower relative profit,Moderate relative profit/ha
4836,Tamil Nadu,Salem,2020,Rabi,Cotton,2081.82,19.2,73.2,Alluvial,Drip,370.34,44.17,2405.91,1.56,14292.47,34393.0,3753.2196,53642778.53641199,14.295214700466769,9.163599166965877,0.0006411487424473081,22296.2532,Lower relative profit,Lower relative profit/ha
4837,Tamil Nadu,Salem,2020,Kharif,Maize,1585.67,34.5,53.7,Black,Sprinkler,385.55,37.41,156.37,7.93,39614.1,20510.0,1240.0141,49122042.55881,131.16326661124256,16.540134503309275,0.0004175314977068588,314139.813,Lower relative profit,Higher relative profit/ha
4843,Tamil Nadu,Tiruchirappalli,2020,Kharif,Barley,1651.88,19.9,88.9,Alluvial,Rain-fed,192.47,45.97,199.22,2.26,59400.62,7322.0,450.2372,26744368.827064,36.75333801827126,16.262538946137727,0.0002737772593305882,134245.4012,Lower relative profit,Lower relative profit/ha
4844,Tamil Nadu,Tiruchirappalli,2020,Zaid,Pulses,2140.98,21.0,46.4,Red,Tube Well,117.69,55.59,325.33,6.33,53909.2,33941.0,2059.3388999999997,111017312.62787998,104.32791319583193,16.48150287453901,0.0003057270906364593,341245.236,Lower relative profit,Higher relative profit/ha
4845,Tamil Nadu,Tiruchirappalli,2020,Rabi,Millets,1325.82,29.0,58.0,Laterite,Sprinkler,436.53,25.45,1522.86,1.34,48940.85,18168.0,2040.6324,99870284.19353999,11.930183995902448,8.903122385001826,0.00018191597377245852,65580.739,Lower relative profit,Lower relative profit/ha
4862,Rajasthan,Jaipur,2020,Kharif,Wheat,1820.1,22.9,74.6,Sandy,Tube Well,396.41,14.8,1435.47,2.35,41264.94,36981.0,3373.3545000000004,139201271.04123002,25.762293882839767,10.962678248016921,0.0002656656776434649,96972.60900000001,Lower relative profit,Lower relative profit/ha
4864,Rajasthan,Jaipur,2020,Kharif,Pulses,1834.19,31.6,69.8,Black,Canal,69.08,26.13,968.85,2.54,26260.97,35730.0,2460.879,64625069.59263,36.87877380399443,14.519202285037176,0.0005528814162248072,66702.86379999999,Lower relative profit,Lower relative profit/ha
4865,Rajasthan,Jaipur,2020,Rabi,Sugarcane,1807.09,32.6,45.5,Black,Sprinkler,263.79,53.84,391.88,5.12,12544.61,29843.0,2006.4256,25169826.646016,76.15341431050322,14.873713732520159,0.0011856656948697614,64228.40320000001,Lower relative profit,Moderate relative profit/ha
4866,Rajasthan,Jaipur,2020,Zaid,Sugarcane,1408.66,35.0,53.0,Sandy,Drip,65.72,39.5,1025.4,6.89,57913.26,57040.0,7065.006,409157529.37956005,55.627072362005066,8.073595408128456,0.00013940840850831842,399022.3614,Lower relative profit,Moderate relative profit/ha
4867,Rajasthan,Jaipur,2020,Rabi,Maize,1842.26,24.0,72.5,Laterite,Canal,337.41,11.66,293.62,4.0,17353.79,15406.0,1174.48,20381679.279200003,52.469177848920374,13.117294462230094,0.0007558749104506907,69415.16,Lower relative profit,Moderate relative profit/ha
4868,Rajasthan,Jaipur,2020,Kharif,Cotton,618.15,21.8,49.0,Sandy,Drip,373.91,53.47,1443.27,1.92,56521.93,49002.0,2771.0784,156626699.349312,33.952067180776986,17.683368323321346,0.0003128585369133953,108522.10560000001,Lower relative profit,Lower relative profit/ha
4869,Rajasthan,Jaipur,2020,Kharif,Maize,706.27,20.3,71.9,Black,Canal,397.57,45.97,2927.86,1.65,13352.0,50470.0,4830.969,64503098.088,17.23784607187502,10.447179437500013,0.000782443037559917,22030.8,Lower relative profit,Lower relative profit/ha
4871,Rajasthan,Jaipur,2020,Zaid,Wheat,709.72,20.0,49.8,Red,Drip,424.61,38.97,2023.56,1.88,48592.57,33645.0,3804.2927999999997,184860364.184496,16.62663820198067,8.84395649041525,0.0001820022380050129,91354.0316,Lower relative profit,Lower relative profit/ha
4876,Rajasthan,Jaipur,2020,Kharif,Barley,872.26,25.0,87.4,Laterite,Rain-fed,309.06,6.63,225.6,5.19,45489.48,17628.0,1170.864,53261994.51072001,78.13829787234043,15.0555487229943,0.0003309677033677743,236090.40120000005,Lower relative profit,Moderate relative profit/ha
4882,Rajasthan,Jodhpur,2020,Zaid,Barley,1747.25,20.6,53.8,Sandy,Sprinkler,266.28,33.51,3152.26,1.33,12696.73,47473.0,4192.505800000001,53231114.166034006,15.059988706515325,11.323299779334828,0.0008918280359852364,16886.6509,Lower relative profit,Lower relative profit/ha
4886,Rajasthan,Jodhpur,2020,Zaid,Pulses,1120.17,24.8,63.8,Red,Canal,442.87,19.2,353.81,5.12,30982.34,20949.0,1811.5072,56124731.982848,59.20974534354597,11.564403387411323,0.00037325790716296193,158629.5808,Lower relative profit,Moderate relative profit/ha
4893,Rajasthan,Jodhpur,2020,Kharif,Pulses,1891.83,34.8,56.5,Black,Rain-fed,406.39,28.43,1190.68,1.55,48037.95,29906.0,1845.554,88656630.7743,25.116740014109585,16.20434839619973,0.00033732389488310246,74458.8225,Lower relative profit,Lower relative profit/ha
4898,Rajasthan,Udaipur,2020,Kharif,Sugarcane,1508.44,37.4,50.4,Sandy,Rain-fed,283.86,27.37,856.16,3.47,22645.2,41610.0,2970.8752,67276063.07904,48.600728835731644,14.005973727876553,0.0006184963580748482,78578.84400000001,Lower relative profit,Moderate relative profit/ha
4903,Rajasthan,Udaipur,2020,Kharif,Barley,1838.45,18.5,81.9,Black,Tube Well,400.59,16.15,927.83,3.27,40479.83,37350.0,3034.0041,122815970.187303,40.255219167304354,12.310464577157294,0.0003041135443789486,132369.0441,Lower relative profit,Moderate relative profit/ha
4906,Rajasthan,Udaipur,2020,Zaid,Barley,1140.23,31.9,75.9,Black,Drip,432.72,39.58,2141.7,1.4,20290.35,35829.0,2998.3799999999997,60838179.63299999,16.729233786244574,11.94945270446041,0.0005889229463493932,28406.489999999994,Lower relative profit,Lower relative profit/ha
4907,Rajasthan,Udaipur,2020,Rabi,Cotton,1949.88,29.6,49.0,Red,Sprinkler,420.95,44.99,954.04,6.23,43516.88,52741.0,5943.6692,258649939.336096,55.28174919290596,8.873474990835627,0.00020390880483241508,271110.1624,Lower relative profit,Moderate relative profit/ha
4912,Rajasthan,Udaipur,2020,Kharif,Wheat,2079.82,19.1,51.3,Alluvial,Tube Well,157.17,56.25,464.44,4.16,46042.65,28503.0,1932.0704,88957641.20256001,61.370682973042804,14.752568022366058,0.0003204109238361836,191537.42400000003,Lower relative profit,Moderate relative profit/ha
4921,Rajasthan,Kota,2020,Kharif,Cotton,1866.76,22.8,87.7,Black,Sprinkler,85.37,48.81,181.26,8.39,37832.48,21549.0,1520.7714,57534553.575072005,118.88447533929163,14.169782519581839,0.0003745401443305286,317414.50720000005,Lower relative profit,Higher relative profit/ha
4931,Rajasthan,Kota,2020,Zaid,Millets,1831.03,23.8,58.8,Laterite,Canal,438.38,17.77,3352.02,1.32,39465.33,42790.0,4424.6664,174620919.61591202,12.765436960399997,9.670785576060604,0.0002450450959376395,52094.23560000001,Lower relative profit,Lower relative profit/ha
4935,Rajasthan,Ajmer,2020,Zaid,Pulses,1779.63,27.0,76.9,Sandy,Drip,219.47,5.49,241.3,6.73,25362.18,20772.0,1623.949,41186886.84882,86.08371322005802,12.79104208321813,0.0005043352772994328,170687.4714,Lower relative profit,Higher relative profit/ha
4937,Rajasthan,Ajmer,2020,Rabi,Pulses,790.78,36.0,47.7,Laterite,Sprinkler,227.49,55.33,489.72,8.49,32524.46,54166.99999999999,4157.7228000000005,135227688.899688,110.60810258923465,13.028045063514092,0.00040056145631669495,276132.6654,Lower relative profit,Higher relative profit/ha
4943,Rajasthan,Ajmer,2020,Rabi,Barley,1103.96,36.0,58.5,Red,Sprinkler,361.57,17.04,811.51,1.9,45834.05,23389.0,1541.869,70670100.83945,28.82157952458996,15.169252381363139,0.0003309603314863761,87084.695,Lower relative profit,Lower relative profit/ha
4958,West Bengal,Kolkata,2020,Rabi,Pulses,1129.89,23.0,47.0,Red,Rain-fed,215.94,13.43,3086.81,2.34,64534.65,60534.0,7223.135399999999,466142514.94161,19.610536443772048,8.380571129817117,0.0001298615725012395,151011.081,Lower relative profit,Lower relative profit/ha
4963,West Bengal,Kolkata,2020,Kharif,Maize,824.53,22.1,63.5,Alluvial,Canal,72.81,40.63,431.57,3.86,16188.85,27620.0,1665.8601999999998,26968360.898769997,63.99888778181987,16.58002274140411,0.0010241630962918374,62488.960999999996,Lower relative profit,Moderate relative profit/ha
4969,West Bengal,Howrah,2020,Rabi,Barley,812.56,20.9,67.6,Sandy,Sprinkler,207.6,12.21,2561.08,1.79,12945.22,42161.0,4584.3332,59345201.827304,16.462195636215974,9.19675733866814,0.000710436542497396,23171.9438,Lower relative profit,Lower relative profit/ha
4971,West Bengal,Howrah,2020,Kharif,Maize,934.63,31.7,84.2,Black,Drip,293.14,32.41,652.76,2.78,42107.29,28819.0,1814.6727999999998,76410953.84471199,44.14945768735829,15.881099887538957,0.0003771579668874192,117058.26619999998,Lower relative profit,Moderate relative profit/ha
4974,West Bengal,Howrah,2020,Rabi,Wheat,1833.78,21.2,70.3,Sandy,Tube Well,283.55,57.2,1459.36,1.97,48573.11,47866.0,2874.9392,139644738.004912,32.79930928626247,16.649395576782982,0.0003427698077554223,95689.0267,Lower relative profit,Lower relative profit/ha
4977,West Bengal,Howrah,2020,Zaid,Cotton,962.18,29.4,61.2,Black,Tube Well,430.2,13.99,879.14,7.83,28666.93,60102.0,6883.6662,197333577.098766,68.36453807129695,8.731103201953633,0.00030457056971059103,224462.0619,Lower relative profit,Moderate relative profit/ha
4981,West Bengal,Howrah,2020,Kharif,Pulses,1696.27,29.4,68.0,Red,Canal,147.46,35.02,212.74,6.07,53170.26,18196.0,1291.3318000000002,68660447.55226801,85.53163485945285,14.090878889530947,0.0002650142935078923,322743.47820000007,Lower relative profit,Higher relative profit/ha
4992,West Bengal,Darjeeling,2020,Rabi,Maize,1020.91,28.6,58.3,Black,Tube Well,441.63,34.22,724.48,1.33,48602.57,9139.0,963.5584000000001,46831414.58508801,12.61456492932862,9.484635285209489,0.00019514678514345,64641.41810000001,Lower relative profit,Lower relative profit/ha
4995,West Bengal,Darjeeling,2020,Kharif,Wheat,1197.28,30.8,53.3,Sandy,Tube Well,413.16,7.59,1805.28,1.57,43221.47,39018.0,2834.2896,122502162.917712,21.61326774793938,13.766412578305335,0.0003185086619752946,67857.70790000001,Lower relative profit,Lower relative profit/ha
4998,West Bengal,Darjeeling,2020,Kharif,Barley,1241.55,18.8,66.1,Laterite,Canal,285.61,18.55,140.56,5.7,17019.12,11258.0,801.192,13635582.79104,80.09391007398975,14.051563170875395,0.0008256339441096482,97008.984,Lower relative profit,Moderate relative profit/ha
5003,West Bengal,Darjeeling,2020,Rabi,Pulses,1310.79,19.5,65.0,Laterite,Drip,190.09,31.13,2407.4,1.37,56712.1,38286.0,3298.1380000000004,187044332.06980002,15.903464318351748,11.608368115585217,0.0002046894422104845,77695.577,Lower relative profit,Lower relative profit/ha
5005,West Bengal,Siliguri,2020,Zaid,Barley,1352.08,35.2,38.6,Laterite,Canal,299.04,57.73,2728.18,1.27,36747.73,57615.0,3464.7886,127323115.97987801,21.118474587453907,16.628720147601502,0.0004525101318530832,46669.6171,Lower relative profit,Lower relative profit/ha
5006,West Bengal,Siliguri,2020,Kharif,Barley,1488.89,19.2,63.6,Red,Rain-fed,148.15,44.28,1703.61,1.64,35255.18,49309.0,2793.9203999999995,98500166.60767199,28.943831041142047,17.648677464111007,0.0005005981380356307,57818.4952,Lower relative profit,Lower relative profit/ha
5014,West Bengal,Siliguri,2020,Kharif,Wheat,1195.47,18.2,83.6,Laterite,Tube Well,282.6,14.53,1414.36,2.08,63301.19,46379.0,2941.8687999999997,186223795.863872,32.791509940892,15.76514901004423,0.00024904980475160465,131666.47520000002,Lower relative profit,Lower relative profit/ha
5016,West Bengal,Siliguri,2020,Kharif,Maize,993.48,35.0,64.0,Alluvial,Drip,221.01,29.65,1366.03,3.92,53157.47,45289.0,5354.8376,284649619.076872,33.153737472822705,8.457586090005792,0.00015910437592319183,208377.2824,Lower relative profit,Lower relative profit/ha
5017,West Bengal,Siliguri,2020,Rabi,Millets,2146.43,33.1,75.1,Alluvial,Rain-fed,333.76,51.13,689.27,3.71,32051.91,21782.0,2557.1917,81962878.221147,31.601549465376415,8.517937861287443,0.00026575445461089346,118912.5861,Lower relative profit,Lower relative profit/ha
5021,West Bengal,Siliguri,2020,Kharif,Cotton,1460.99,21.0,83.9,Laterite,Sprinkler,134.22,39.79,631.11,1.26,60981.57,11394.0,795.1986,48492459.089802004,18.053905024480677,14.32849605117514,0.00023496436794223467,76836.7782,Lower relative profit,Lower relative profit/ha
5023,West Bengal,Malda,2020,Kharif,Pulses,1312.78,28.1,63.9,Laterite,Canal,254.03,48.84,1275.74,4.6,32017.79,48208.0,5868.4039999999995,187893326.90715998,37.7882640663458,8.214840014423002,0.0002565711129476145,147281.83399999997,Lower relative profit,Moderate relative profit/ha
5029,West Bengal,Malda,2020,Rabi,Cotton,1868.55,27.9,70.4,Red,Drip,202.63,10.32,599.11,6.41,40261.52,47149.0,3840.2951000000003,154616117.974552,78.69840263056868,12.277441908045034,0.0003049423347167478,258076.3432,Lower relative profit,Moderate relative profit/ha
5031,West Bengal,Malda,2020,Zaid,Cotton,1136.56,34.8,83.6,Alluvial,Canal,192.94,27.96,2754.5,1.44,21731.87,60048.0,3966.48,86199027.7176,21.799963695770558,15.138863677618442,0.0006966203864471139,31293.8928,Lower relative profit,Lower relative profit/ha
5035,West Bengal,Malda,2020,Kharif,Maize,721.68,18.3,79.5,Black,Tube Well,83.7,55.67,476.08,8.11,13468.77,55666.99999999999,3861.0087999999996,52003039.495175995,116.92782725592336,14.417734556833954,0.0010704566606181526,109231.72469999999,Lower relative profit,Higher relative profit/ha
5039,West Bengal,Malda,2020,Zaid,Maize,1563.15,29.2,67.0,Red,Rain-fed,135.27,50.73,1433.24,1.49,12588.5,20662.0,2135.5276,26883089.192599997,14.416287572214005,9.675360786720809,0.0007685872651007514,18756.864999999998,Lower relative profit,Lower relative profit/ha
5044,Uttarakhand,Dehradun,2021,Rabi,Wheat,1160.77,33.0,68.1,Alluvial,Tube Well,265.95,19.59,1268.83,1.73,52310.6,26260.000000000004,2195.0759,114825737.37453999,20.696231961728525,11.963139862270824,0.00022869437288562596,90497.33799999999,Lower relative profit,Lower relative profit/ha
5045,Uttarakhand,Dehradun,2021,Zaid,Maize,526.89,25.4,65.9,Red,Sprinkler,104.75,8.57,1316.01,1.54,26941.3,22003.0,2026.6554,54600731.12802,16.71947781551812,10.856803776310466,0.0004029799518327054,41489.602000000006,Lower relative profit,Lower relative profit/ha
